STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,sex,Sex,age,Age class,unit,Unit of measure,isced11,International Standard Classification of Education (ISCED 2011),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BE,Belgium,2004,,6.4,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BE,Belgium,2005,,8.7,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BE,Belgium,2006,,8.9,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BE,Belgium,2007,,7.3,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BE,Belgium,2008,,6.8,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BE,Belgium,2009,,8.4,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BE,Belgium,2010,,8.0,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BE,Belgium,2011,,7.2,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BE,Belgium,2012,,7.4,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BE,Belgium,2013,,10.3,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BE,Belgium,2014,,8.6,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BE,Belgium,2015,,8.6,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BE,Belgium,2016,,8.1,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BE,Belgium,2017,,8.3,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BE,Belgium,2018,,6.2,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BE,Belgium,2019,,5.8,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BE,Belgium,2020,,6.5,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BE,Belgium,2021,,6.5,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BE,Belgium,2022,,5.2,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BE,Belgium,2023,,6.0,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BE,Belgium,2024,,7.0,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BG,Bulgaria,2000,,11.7,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BG,Bulgaria,2001,,14.8,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BG,Bulgaria,2002,,16.4,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BG,Bulgaria,2003,,13.8,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BG,Bulgaria,2004,,10.9,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BG,Bulgaria,2005,,8.2,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BG,Bulgaria,2006,,7.2,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BG,Bulgaria,2007,,4.5,,u,low reliability,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BG,Bulgaria,2008,,4.7,,bu,"break in time series, low reliability",,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BG,Bulgaria,2009,,5.0,,u,low reliability,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BG,Bulgaria,2010,,8.1,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BG,Bulgaria,2011,,10.8,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BG,Bulgaria,2012,,11.7,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BG,Bulgaria,2013,,13.5,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BG,Bulgaria,2014,,10.4,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BG,Bulgaria,2015,,8.4,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BG,Bulgaria,2016,,7.5,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BG,Bulgaria,2017,,5.9,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BG,Bulgaria,2018,,4.8,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BG,Bulgaria,2019,,4.1,,bu,"break in time series, low reliability",,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BG,Bulgaria,2020,,5.4,,u,low reliability,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BG,Bulgaria,2021,,5.2,,bu,"break in time series, low reliability",,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BG,Bulgaria,2022,,3.7,,u,low reliability,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BG,Bulgaria,2023,,3.9,,u,low reliability,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),BG,Bulgaria,2024,,3.2,,u,low reliability,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CH,Switzerland,1996,,8.7,,u,low reliability,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CH,Switzerland,1997,,7.4,,u,low reliability,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CH,Switzerland,1998,,11.1,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CH,Switzerland,1999,,6.2,,u,low reliability,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CH,Switzerland,2000,,,,u,low reliability,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CH,Switzerland,2001,,4.5,,u,low reliability,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CH,Switzerland,2002,,7.0,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CH,Switzerland,2003,,7.8,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CH,Switzerland,2004,,4.8,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CH,Switzerland,2005,,4.9,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CH,Switzerland,2006,,5.5,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CH,Switzerland,2007,,4.5,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CH,Switzerland,2008,,3.1,,u,low reliability,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CH,Switzerland,2009,,6.3,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CH,Switzerland,2010,,5.1,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CH,Switzerland,2011,,5.8,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CH,Switzerland,2012,,5.7,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CH,Switzerland,2013,,6.0,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CH,Switzerland,2014,,5.7,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CH,Switzerland,2015,,5.7,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CH,Switzerland,2016,,5.8,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CH,Switzerland,2017,,5.4,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CH,Switzerland,2018,,5.2,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CH,Switzerland,2019,,4.8,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CH,Switzerland,2020,,4.5,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CH,Switzerland,2021,,4.4,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CH,Switzerland,2022,,4.2,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CH,Switzerland,2023,,4.8,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CH,Switzerland,2024,,5.1,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CY,Cyprus,1999,,,,u,low reliability,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CY,Cyprus,2000,,3.2,,u,low reliability,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CY,Cyprus,2001,,3.7,,u,low reliability,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CY,Cyprus,2002,,4.8,,u,low reliability,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),CY,Cyprus,2003,,6.5,,,,,
