STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,age,Age class,isced11,International Standard Classification of Education (ISCED 2011),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CY,Cyprus,2021,,78.0,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CY,Cyprus,2022,,80.4,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CY,Cyprus,2023,,81.1,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CY,Cyprus,2024,,81.3,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,1998,,83.5,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,1999,,80.8,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2000,,80.8,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2001,,81.1,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2002,,81.4,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2003,,80.7,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2004,,79.3,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2005,,80.3,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2006,,80.4,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2007,,81.4,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2008,,82.1,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2009,,80.1,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2010,,79.0,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2011,,79.3,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2012,,80.0,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2013,,80.4,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2014,,81.7,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2015,,82.9,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2016,,84.6,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2017,,86.1,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2018,,87.0,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2019,,87.4,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2020,,86.6,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2021,,86.6,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2022,,87.9,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2023,,87.7,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2024,,87.6,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,1992,,79.4,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,1993,,77.1,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,1994,,76.9,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,1995,,77.0,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,1996,,76.0,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,1997,,75.1,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,1999,,75.9,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,2000,,76.1,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,2001,,75.5,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,2002,,74.8,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,2003,,73.7,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,2004,,72.7,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,2005,,74.4,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,2006,,76.0,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,2007,,78.2,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,2008,,79.0,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,2009,,78.2,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,2010,,78.9,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,2011,,80.3,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,2012,,80.7,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,2013,,80.8,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,2014,,81.0,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,2015,,81.0,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,2016,,81.8,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,2017,,82.4,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,2018,,83.2,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,2019,,83.7,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,2020,,82.2,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,2021,,82.3,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,2022,,83.5,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,2023,,84.2,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,2024,,84.3,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DK,Denmark,1992,,80.7,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DK,Denmark,1993,,77.7,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DK,Denmark,1994,,80.1,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DK,Denmark,1995,,82.5,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DK,Denmark,1996,,81.7,,,,,
