STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,citizen,Country of citizenship,age,Age class,sex,Sex,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PL,Poland,2010,,17.6,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PL,Poland,2011,,19.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PL,Poland,2012,,19.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PL,Poland,2013,,19.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PL,Poland,2014,,19.8,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PL,Poland,2015,,19.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PL,Poland,2016,,19.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PL,Poland,2017,,19.9,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PL,Poland,2018,,19.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PL,Poland,2019,,18.7,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PL,Poland,2020,,18.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PL,Poland,2021,,18.4,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PL,Poland,2022,,19.4,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PL,Poland,2023,,20.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PL,Poland,2024,,20.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PT,Portugal,1995,,7.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PT,Portugal,1996,,7.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PT,Portugal,1997,,7.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PT,Portugal,1998,,8.0,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PT,Portugal,1999,,7.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PT,Portugal,2000,,9.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PT,Portugal,2001,,8.4,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PT,Portugal,2002,,9.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PT,Portugal,2003,,11.4,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PT,Portugal,2004,,11.0,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PT,Portugal,2005,,12.0,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PT,Portugal,2006,,12.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PT,Portugal,2007,,13.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PT,Portugal,2008,,14.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PT,Portugal,2009,,13.9,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PT,Portugal,2010,,13.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PT,Portugal,2011,,11.8,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PT,Portugal,2012,,12.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PT,Portugal,2013,,12.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PT,Portugal,2014,,12.9,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PT,Portugal,2015,,13.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PT,Portugal,2016,,13.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PT,Portugal,2017,,13.9,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PT,Portugal,2018,,13.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PT,Portugal,2019,,14.9,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PT,Portugal,2020,,13.4,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PT,Portugal,2021,,14.4,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PT,Portugal,2022,,15.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PT,Portugal,2023,,16.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PT,Portugal,2024,,16.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RO,Romania,1997,,14.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RO,Romania,1998,,10.3,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RO,Romania,1999,,10.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RO,Romania,2000,,10.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RO,Romania,2001,,12.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RO,Romania,2002,,10.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RO,Romania,2003,,10.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RO,Romania,2004,,10.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RO,Romania,2005,,9.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RO,Romania,2006,,8.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RO,Romania,2007,,8.9,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RO,Romania,2008,,9.4,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RO,Romania,2009,,11.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RO,Romania,2010,,11.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RO,Romania,2011,,12.4,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RO,Romania,2012,,14.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RO,Romania,2013,,17.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RO,Romania,2014,,17.8,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RO,Romania,2015,,18.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RO,Romania,2016,,17.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RO,Romania,2017,,17.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RO,Romania,2018,,17.9,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RO,Romania,2019,,16.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RO,Romania,2020,,17.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RO,Romania,2021,,16.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RO,Romania,2022,,16.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RO,Romania,2023,,16.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RO,Romania,2024,,15.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RS,Serbia,2010,,15.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RS,Serbia,2011,,,,u,low reliability,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RS,Serbia,2012,,,,u,low reliability,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RS,Serbia,2013,,20.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RS,Serbia,2014,,21.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RS,Serbia,2015,,23.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RS,Serbia,2016,,23.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RS,Serbia,2017,,25.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RS,Serbia,2018,,26.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RS,Serbia,2019,,26.9,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RS,Serbia,2020,,26.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RS,Serbia,2021,,24.6,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RS,Serbia,2022,,24.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RS,Serbia,2023,,25.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,RS,Serbia,2024,,23.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SE,Sweden,1995,,,,u,low reliability,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SE,Sweden,1996,,,,u,low reliability,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SE,Sweden,1997,,12.9,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SE,Sweden,1998,,14.7,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SE,Sweden,1999,,14.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SE,Sweden,2000,,14.4,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SE,Sweden,2001,,11.3,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SE,Sweden,2002,,11.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SE,Sweden,2003,,12.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SE,Sweden,2004,,12.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SE,Sweden,2005,,13.1,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SE,Sweden,2006,,14.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SE,Sweden,2007,,14.4,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SE,Sweden,2008,,14.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SE,Sweden,2009,,14.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SE,Sweden,2010,,15.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SE,Sweden,2011,,15.9,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SE,Sweden,2012,,16.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SE,Sweden,2013,,16.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SE,Sweden,2014,,16.5,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SE,Sweden,2015,,16.4,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SE,Sweden,2016,,16.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SE,Sweden,2017,,16.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SE,Sweden,2018,,16.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SE,Sweden,2019,,15.4,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SE,Sweden,2020,,14.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SE,Sweden,2021,,13.4,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SE,Sweden,2022,,13.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SE,Sweden,2023,,13.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SE,Sweden,2024,,13.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SI,Slovenia,1996,,7.3,,u,low reliability,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SI,Slovenia,1997,,7.6,,u,low reliability,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SI,Slovenia,1998,,6.7,,bu,"break in time series, low reliability",,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SI,Slovenia,1999,,5.9,,u,low reliability,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SI,Slovenia,2000,,9.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SI,Slovenia,2001,,6.7,,u,low reliability,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SI,Slovenia,2002,,6.8,,u,low reliability,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SI,Slovenia,2003,,6.1,,u,low reliability,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SI,Slovenia,2004,,6.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SI,Slovenia,2005,,5.8,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SI,Slovenia,2006,,6.9,,,,,
